232411,Lunchbox Cookies,3.5,2,2,94,20M,10M,30M
232436,Mocha Brownies with Coffee Frosting,4.14285707473755,32,12,126,20M,25M,1H15M
232467,Butterfinger Cookies,4.21052646636963,21,18,531,15M,10M,40M
232468,Peanut Buttery Butterfinger Bar,4.66666650772095,8,6,168,5M,5M,30M
232492,Quinoa Cookies,4.64285707473755,86,51,188,10M,35M,50M
232691,Chocolate Chip Cream Cheese Brownies,4.66666650772095,11,2,275,20M,30M,50M
232700,Crunchy Almond Biscotti,4.42857122421265,49,20,90,30M,1H20M,3H20M
232729,Double Coco Double Chocolate Chip Cookies (a twist on Toll House cookies),4.83333349227905,9,6,145,15M,10M,30M
232799,Chef John's Lemon Bars,4.78691291809082,2K,462,153,20M,50M,1H40M
232822,Can't Leave Alone Bars,4.40540552139282,40,27,391,20M,20M,40M
232826,Linzer Augen,4,1,1,188,40M,20M,4H
232870,Chocolate Spritz (Cookie Press),3.59999990463257,15,8,57,15M,10M,25M
232872,Strawberry Jam Marzipan Bars,3.59999990463257,4,4,232,30M,35M,1H5M
232876,Chocolate - Peanut Butter No Bake Cookies,4.57142877578735,42,12,143,10M,5M,45M
232877,Peanut Butter No Bakes,4,7,4,61,10M,5M,45M
232891,Caramel Apple Streusel Squares,4.33333349227905,11,3,329,25M,1H10M,1H35M
232902,Guilt-Free Fudgy Brownies,2,3,3,95,20M,40M,1H
232913,Light and Soft Peanut Butter Cookies,4.5,6,2,149,20M,15M,1H35M
232926,Healthier No Bake Oatmeal Cookies,4.08333349227905,29,12,79,10M,5M,35M
232937,Mocha Hazelnut Dessert Bites,4,5,1,104,20M,20M,55M
232956,Scotch Shortbread,4.86666679382324,43,11,267,15M,20M,35M
232963,Great-Grandmas Swedish Spritz Recipe,4.43589735031128,60,34,314,15M,10M,25M
232964,Cranberry Walnut Cookies,4.54545450210571,11,8,196,30M,10M,40M
232978,Peanut Butter Snack Bars,4.66666650772095,23,14,172,20M,10M,1H
233012,No Sugar Oatmeal Cookies,4.06666660308838,189,82,52,10M,15M,25M
233058,Simple Shortbread Squares,2,3,1,50,15M,1H30M,2H45M
233061,Forgotten Puffs (Chocolate Chip Meringue Cookies),4.5,9,4,49,15M,5H,5H15M
233080,Chocolate Hockey Pucks,4.625,11,7,249,15M,3M,48M
233087,Blueberry Oat Dream Bars,4.68181800842285,34,21,392,15M,45M,2H
233147,Vanilla Almond Cocoroons,2.33333325386047,2,3,132,15M,20M,3H35M
233162,Perfect Cut-Out Cookie Dough,4.33333349227905,83,24,135,10M,NA,1H10M
233165,Better than EVER Brownies,4.40000009536743,22,7,513,20M,30M,50M
233167,Cinnamon Chocolate Chip Cookies,3.5,16,6,192,25M,10M,8H35M
23322,Cinnabun Cookies,4.39461898803711,232,172,138,30M,8M,1H
233245,Grandma Lulu's Sour Cream Cookies,3.5,2,2,74,10M,15M,25M
233260,GG's Shortbread Cookies,4.25,10,4,141,20M,5M,30M
233263,Shortbread Cookies with Chocolate and Almonds,5,4,3,180,15M,40M,2H25M
233267,Chocolate Chip Pumpkin Spice Cookies,3.83333325386047,10,6,175,20M,15M,35M
233337,Brownie In a Mug,4,186,107,571,5M,2M,7M
233359,Karen's Rolled Sugar Cookies,3.71875,50,31,96,NA,NA,NA
233367,Nan May's Snowballs,3.72727274894714,16,11,147,15M,5M,20M
23337,Cake Mix Cookies VIII,4.58472537994385,804,711,166,10M,8M,25M
23341,Brownies with Peanut Butter Fudge Frosting,4.24096393585205,78,69,324,15M,45M,1H
23345,Anise Cookies IV,4.2142858505249,12,12,101,10M,8M,30M
233463,Homemade Protein Bars - Paleo Friendly,3.125,11,7,356,15M,1H10M,1H25M
23349,Lebkuchen IV,3.91666674613953,14,11,64,25M,10M,8H40M
233493,Imperial Cinnamon Red Hot Cookies,5,1,1,174,10M,10M,20M
233511,Paleo Coconut Dark Chocolate Chip Cookies,4,18,15,105,20M,10M,30M
233545,Paleo Friendly Applesauce Cookie,4.5,12,5,67,10M,15M,25M
233555,Blueberry Crumble Bars,4.58139514923096,113,40,157,15M,30M,1H45M
23356,Butterscotch Squares,4.20588254928589,54,28,220,10M,20M,30M
233625,Raspberry Mazurkas,4.75,21,9,296,10M,20M,45M
23363,Pumpkin-Pine Cookies,3.71428561210632,8,7,72,10M,8M,26M
233642,Amazing Ginger Snaps,4.19999980926514,29,10,147,10M,10M,1H30M
23366,Forever Amber,5,1,1,103,5M,30M,35M
233681,Rich Black and White Brownies,4.5,5,4,222,20M,20M,40M
233739,Almond Delights,3,2,1,90,10M,10M,20M
23374,Wagon Wheel Cookies,4.5,16,16,142,15M,10M,1H35M
233753,Raspberry Applesauce Squares,4.5,3,3,227,20M,40M,1H
233784,Blackberry Shortbread Bars,0,0,0,651,20M,40M,4H
23381,Peanut Butter Cookies from the Forties,3,11,11,52,10M,10M,30M
233813,Lemon Curd Bars,4.90000009536743,34,8,244,10M,35M,55M
233893,Oatmeal Spice Cookies,2,4,1,117,15M,10M,55M
233905,Pumpkin Spritz Cookies,1.66666662693024,3,3,49,15M,25M,40M
233945,Nutty Oatmeal Apricot Squares,3.5,3,2,171,10M,35M,45M
233952,Cherry Snowball Cookies,4.74074077606201,32,23,131,20M,20M,40M
233985,Chocolate Protein Balls,4.82539701461792,214,50,188,10M,NA,40M
234014,Puffed Wheat Squares,0,1,0,135,10M,5M,45M
234043,Maple Walnut Biscotti,4.75,13,8,239,20M,40M,1H20M
234058,Disappearing Caramel Apple Bars,5,2,2,219,20M,10M,1H
234140,Halloween Mummy Cookies,5,1,1,237,1H,10M,1H55M
234148,Easy Graham Cracker Cookies,4.33333349227905,2,2,241,20M,10M,30M
234164,Chewy No Molasses Gingersnaps,3,7,7,61,15M,10M,28M
234172,Chocolate Chip Banana Cookies,4.38888883590698,30,17,129,20M,20M,45M
234206,Bake Sale Marshmallow Treats,5,10,3,210,10M,10M,20M
234222,Chocolate Chip and Coconut Lunchbox Cookies,4.72727251052856,10,10,170,20M,10M,30M
234229,Toffee Brickle Cookies,4.66666650772095,4,3,79,10M,15M,30M
23424,Cranberry Oats with Chocolate,4.07142877578735,12,11,183,10M,10M,30M
234274,Sea Salt Caramel Brownies,3.96153855323792,35,22,297,10M,1H,1H10M
234284,Bexx Bars,1,0,0,321,20M,10M,2H30M
234285,Cherry Nanaimo Bars,4.75,17,9,118,30M,10M,1H20M
234286,'Not Nanaimo Bar' Squares,5,3,0,219,15M,5M,50M
234287,Hatzic Bars,5,1,1,413,20M,10M,30M
234288,West Coast Trail Cookies,4.92307710647583,83,43,172,20M,12M,42M
234290,Vancouver Island Cookies,4.5,2,2,105,20M,12M,37M
234329,Paleo No-Bake Chickpea Cookie Dough,3.5,15,8,396,10M,NA,10M
234332,Caramel Apple Cookies,3.33333325386047,4,3,163,10M,20M,1H
234344,Chocolate Covered Gingersnaps,5,2,1,130,20M,NA,50M
234376,Peanut Butter Chocolate Chunk Bars,4.72727251052856,11,8,162,15M,20M,35M
234421,S'more Eyeballs,5,7,3,157,30M,10M,40M
234444,Chocolate Kahlua Brownies With Coffee,2,2,2,69,10M,20M,30M
234459,Gram Opal's Sugar Cookies,5,20,9,216,15M,5M,20M
234466,"Chef John's Orange-Pistachio ""Greenies""",4.75,7,2,292,15M,20M,35M
234479,Peanut Butter Crunch Cookies,4.33333349227905,4,3,117,15M,10M,25M
234480,Chocolate Chip Cookie Cake,4.58333349227905,61,18,649,20M,20M,1H40M
234507,Robin's Blond Brownies,4.7142858505249,18,7,180,15M,25M,50M
234610,Cinnamon Oatmeal Bars,4.81818199157715,23,9,168,NA,NA,NA
234625,Red Velvet Brownies with Cream Cheese Frosting,3.75,12,8,358,15M,30M,45M
234644,Red Velvet Brownies,4.75,13,8,126,15M,30M,1H
234674,Matcha Green Tea Chocolate Chip Cookies,4.09999990463257,36,17,210,15M,10M,25M
234720,Easy Pumpkin Chip Cookies,4.46808528900146,130,44,303,15M,10M,25M
234723,Pumpkin White Chocolate Cookies,3.20000004768372,14,4,103,20M,15M,35M
234724,Just Like Big Nana's Pumpkin Chip Cookies,0,0,0,132,10M,15M,25M
234726,Nutty Pumpkin Bars,3,2,1,152,15M,20M,1H5M
234730,Boona's Butterscotch Cheesecake Bars,4,6,2,220,15M,30M,45M
234732,Pound Cake Cookies,5,9,6,89,10M,45M,2H55M
234733,Lemon Pound Cake Cookies,4.620689868927,60,26,196,15M,10M,25M
234743,Chocolate Halloween Cookies,5,13,9,97,30M,10M,1H10M
234744,Chocolate Oatmeal Brownies,4.33333349227905,5,3,413,20M,40M,1H
234796,PB Chocolate Trail Mix No-Bakes,4,8,5,344,10M,5M,1H15M
234820,Cinnamon Chocolate Chip Cookies from Ghirardelli,4.66666650772095,12,4,90,30M,10M,40M
234830,Frosted Reindeer Cookies,4.75,20,11,305,40M,NA,55M
234854,Banana Bread Bars with Brown Butter Frosting,4.90196084976196,135,43,583,15M,30M,45M
234882,"Gluten-Free, Dairy-Free Coconut Brownies",4.44444465637207,23,9,313,10M,30M,50M
234900,Bette's Pineapple Cookies,3.59999990463257,3,5,93,15M,35M,50M
234947,Peanutty Candy Corn Cereal Bars,5,6,1,343,15M,5M,50M
234958,Leftover Halloween Candy Brownies!,4.46153831481934,20,11,222,15M,20M,45M
234998,Old Country Springerle,5,1,1,82,30M,30M,8H
235030,Portuguese Snow Drops,4.75,6,4,82,10M,15M,25M
235058,Cinnamon Apple Pie Bars,5,18,9,318,20M,45M,1H25M
235068,Gingerbread People from JELL-O,4.90000009536743,16,7,160,20M,10M,1H30M
235070,Maple-Pumpkin Pie Bars,4.5,7,4,225,15M,NA,1H35M
235103,Heath Bar Cookies,4.2857141494751,45,17,78,10M,15M,30M
235104,Peppermint Holiday Cookies,4.32499980926514,114,35,128,10M,10M,25M
235142,Hello Dolly Bars,4.54545450210571,54,10,227,10M,25M,50M
235143,Gluten Free Hello Dolly Squares,4,1,0,221,10M,30M,40M
235156,Iced Spiced Pumpkin Spritz Cookies,2.40000009536743,10,4,73,15M,15M,1H
235222,Hello Dolly Party Balls,5,1,1,144,15M,30M,45M
235225,Pumpkin Blondies,3.66666674613953,8,3,184,20M,30M,50M
235237,Quick Chocolate Peanut Butter Brownies,3,5,2,247,15M,30M,45M
235252,Persimmon Oatmeal Cookies,4.59999990463257,7,5,181,15M,10M,25M
235259,Vegan Pumpkin Pie Blondies,4.18181800842285,50,22,61,10M,20M,30M
235269,Walnut Rugelach,5,1,1,62,30M,15M,4H45M
235270,Yia Yia's Baklava,4.625,21,7,386,45M,50M,1Day1H35M
235287,Pumpkin Butterscotch Cookies,4.33333349227905,6,2,219,15M,30M,45M
235289,Kathy's Peanut Butterfinger Oatmeal Cookies,5,5,3,208,15M,15M,30M
235299,Erin's Fun Turkey Cookies,1,1,1,173,45M,10M,55M
235338,Easy Thanksgiving Cookies,4.66666650772095,12,3,205,10M,10M,25M
235343,Special Edition Peanut Butter Cookies,4.33333349227905,7,6,180,20M,10M,1H
235444,Chewy Ginger Cookies,4.60526323318481,67,34,168,15M,10M,35M
235457,Best Ever Pecan Pie Bars,4.692307472229,20,10,211,20M,40M,1H
235458,Salted Caramel Chocolate Chip Cookies,4.70588254928589,128,26,178,15M,15M,30M
235460,Melted SnowMan Cookie,5,13,2,412,1H,10M,1H55M
235468,Melted Snowman Cookies,4.85714292526245,33,13,308,2H,NA,3H
235475,Dairy-Free Persimmon Pecan Cookies,4,2,1,135,15M,15M,30M
235522,Gluten-Free Chocolate Chip Cookies Recipe,3.75,5,4,78,10M,10M,20M
235543,T's Peanut Butter Balls,5,14,4,270,15M,NA,45M
235652,Cranberry Cornmeal Linzer Cookies,4.8125,26,11,79,45M,10M,1H55M
235720,Oatmeal Raisin Cookies with Truvia Baking Blend,4.16666650772095,10,4,87,20M,15M,35M
235741,Christmas Tree Treats,0,0,0,145,15M,30M,3H15M
235748,Chocolate Oatmeal Chocolate Chips Cookies,4.93103456497192,64,24,141,20M,15M,35M
235750,Peanut Butter Sesame Seed Balls,5,3,3,212,20M,5M,25M
235751,Nutella Holiday Cookies,2.29999995231628,17,10,92,15M,10M,55M
235763,Caramel Cashew Brownies,5,2,1,202,15M,30M,45M
235765,Sour Cream Sugar Cookies,3.66666674613953,3,2,1105,15M,10M,2H25M
235766,Medenjaci (Croatian Honey Spice Cookies),3,1,1,131,15M,10M,1Day25M
235767,Cranberry Cashew Jumbles,4.75,3,4,103,30M,10M,1H10M
235779,Peppermint Rice Crispies Squares,4.33333349227905,19,2,129,10M,1M,11M
235820,The Cookie Jar,4,4,1,270,15M,10M,25M
235832,Candy Cane Hot Chocolate Cookies,3.40000009536743,9,5,143,15M,10M,55M
235865,Kiffles,5,1,1,194,30M,15M,1H45M
235870,Mom's Sugar Cookies,4.46666669845581,42,12,60,30M,15M,3H45M
235886,Gluten Free Gingerbread Drops,4,6,2,78,15M,10M,30M
235888,Italian Christmas Cookies with Cocoa and Orange Liqueur,3.5,6,2,204,30M,10M,40M
235891,Auntie's Chocolate Chip Cookies with Truvia Baking Blend,0,0,0,149,15M,11M,26M
235894,Dark Chocolate Sea Salt Cookies with Truvia Baking Blend,3.5,1,0,99,15M,15M,39M
235897,German Chocolate Drop Cookies,0,0,0,317,20M,45M,1H20M
235899,White Chocolate Lemon Bars,4.64285707473755,26,10,206,10M,30M,40M
235921,Hungarian Kiffles,4,23,5,289,15M,10M,8H25M
235925,Pumpkin Spice Soft Sugar Cookies,4.45454549789429,38,10,124,15M,5M,20M
235926,"Soft Sugar Cookies With White Chocolate, Almonds, and Cranberries",5,11,6,129,15M,10M,35M
235939,Salted Nut Roll Bars,4.88888883590698,17,8,125,10M,20M,2H
235942,Chewy Strawberry Sugar Cookies,4.58333349227905,43,22,189,10M,10M,30M
235946,Peanut Butter Blossoms,4.5,188,44,216,15M,10M,4H25M
235947,Chocolate Peanut Butter Blossoms,4.5,8,1,288,20M,10M,30M
235986,Jennah's Famous Peanut Butter Blossoms,4.53846168518066,53,19,144,20M,10M,30M
236027,Chocolate Kale Cookies,4.5,22,14,87,15M,10M,25M
236062,Lemon-Blueberry Crumb Bars,4.35714292526245,32,11,160,20M,NA,1H20M
236264,Cinnamon Swirl,5,1,1,291,15M,NA,45M
236278,Cinnamon Flop,5,3,1,197,10M,20M,30M
236377,Raspberry Swirl Cookies,4,1,1,109,25M,10M,1H35M
236409,Gluten-Free Coconut Lime Cookies,4.16666650772095,7,5,76,20M,10M,30M
236455,Peanut Butter Rice Krispies Brownies,4.66666650772095,11,3,384,15M,35M,1H20M
236460,Marshmallow Layer Bars,5,0,0,221,15M,25M,1H
236488,Canada Squares,5,8,4,156,30M,50M,1H55M
236551,Sweet Chocolate Caramel Squares,4.66666650772095,4,3,283,20M,40M,1H
236554,Crispy Peanut Butter Chocolate Log,4.83333349227905,15,3,338,15M,5M,1H20M
236558,Chocolate Chips Cookies with Tennessee Whiskey,4.92307710647583,21,12,172,30M,10M,40M
236559,Avocado Cookies,4.3461537361145,31,25,130,20M,10M,35M
236584,Oatmeal Carrot Cookies,0,2,0,191,20M,10M,30M
236623,Mona's English Toffee Cookie Bars,4.7142858505249,10,7,219,15M,40M,1H55M
23669,Christmas Cut-Out Cookies,3.77777767181396,17,15,92,30M,12M,45M
23670,Oatmeal Jam Squares,4.6097559928894,47,34,410,20M,25M,45M
23671,Haystacks IV,4.55128192901611,85,65,94,15M,5M,1H
236717,Gluten-Free Delicious Soft Oatmeal Cookies,4.22222232818604,25,9,112,15M,10M,30M
236735,Chocolate Chip Honey Cookies,2.5,11,2,141,15M,15M,30M
236856,Minty Chocolate Chip Cookies,5,1,0,161,20M,10M,50M
236857,Clone of a Girl Scout Tagalong,4.5,4,2,165,30M,NA,1H
236874,Quadruple Chocolate Chip Cookies,0,0,0,463,15M,10M,2H25M
236944,Oreo-Stuffed Brownies,4.59999990463257,27,8,353,15M,20M,35M
237018,Best Pecan Sandies,4.2142858505249,29,14,307,15M,15M,5H
237038,Oatmeal Cinnamon Cookies,4.875,32,8,233,20M,10M,30M
237100,Brownie Mix-Black Bean Brownies,4.58620691299438,43,24,150,10M,25M,1H
237107,Passover Fudge Brownies,0,0,0,308,15M,35M,50M
237117,Creamy Strawberry Dessert Squares,4.59999990463257,19,4,253,15M,20M,2H15M
237171,Vegan Gluten-Free Lactation Cookies,3,4,1,117,10M,20M,30M
237180,Super-Easy Nutella Cookies,1.66666662693024,16,9,169,10M,20M,30M
237181,Lemon Cream Cheese Bars,4.15753412246704,500,123,171,15M,30M,2H5M
237193,"Coconut Flour, Almond Butter, and Raisin Cookies",3.33333325386047,8,6,186,10M,15M,25M
237291,Grain-Free Peanut Butter Cookies,3.20000004768372,8,5,258,10M,10M,20M
237304,Peanut Butter Malted Cookies,5,7,1,268,20M,10M,1H30M
237322,Lactation-Friendly Cookies,4.80000019073486,21,4,213,15M,10M,30M
237340,Lavender Dandelion Cookies,0,0,0,156,10M,10M,20M
237369,Coconutty Balls,4.5,4,2,62,10M,NA,10M
237371,Vegan Almond Butter Balls,4.63636350631714,12,8,62,10M,NA,10M
237376,Funfetti Cake Batter Rice Krispies Treats,4.75,49,12,317,15M,5M,20M
237402,Bisquick Bars,4,5,3,254,10M,30M,40M
237427,Best Ever Lemon Squares (Gluten-Free),3.44444441795349,13,9,204,15M,45M,2H
23743,Super Cereal Bars,3,3,2,172,5M,3M,10M
23744,Oatmeal Cookie Mix I,4.1538462638855,10,10,53,5M,12M,17M
237448,Caramel Popcorn Brownies,5,4,1,241,15M,35M,1H
23745,Anise Seed Cookies,3,0,0,48,25M,15M,3H35M
23746,Italian Almond Cookies II,4.48275852203369,100,76,116,15M,20M,35M
237466,Oh-So-Chocolate Cherry Cookies,3.33333325386047,3,2,208,15M,10M,25M
237467,Dirty Snowball Cookies,0,1,0,144,30M,NA,2H50M
23747,Heloise's Toffee Cookies,2.66666674613953,3,2,154,15M,10M,1H25M
23749,No Bake Peanut Butter Bars,4.234375,68,55,245,15M,NA,30M
23750,Mary's Sugar Cookies,4.35748815536499,234,175,126,15M,8M,2H25M
23751,Soft Molasses Cookies V,4.51204824447632,176,148,113,10M,10M,25M
23752,Kiss Cookies,3,6,5,114,15M,10M,25M
237560,Nom Nom Macaroons (No-Bake),0,0,0,127,15M,5M,40M
237600,Cake Mix Spice Cookies,4.45454549789429,20,9,205,10M,10M,20M
237616,Rhubarb Custard Bars,4.307692527771,21,12,251,20M,55M,1H45M
237633,Cookie Butter Cookies,4.45454549789429,22,10,196,15M,12M,27M
237653,Oatmeal-Crusted Brownies,5,5,2,371,20M,40M,1H
237657,Rhubarb Shortbread Bars,4.1875,25,15,327,20M,55M,1H25M
237704,Banana Oatmeal Protein Bars,4.70370388031006,75,22,139,10M,25M,50M
237706,Mounds Bar Cake,4.88888883590698,14,6,750,25M,25M,1H5M
237707,Vegan Mexican Wedding Cookies,3.25,11,4,131,10M,10M,20M
237859,Oatmeal Chia Seed Cookies,4.5357141494751,76,26,262,15M,10M,25M
237863,Citrus-Ginger Ginger Snaps,4,1,1,114,15M,15M,50M
237901,Heaven in a Slow Cooker,2.57142853736877,13,7,746,5M,3H,3H5M
237909,Peanut Butter Cookie in a Mug,2.51851844787598,33,27,227,10M,5M,15M
237914,RyRy's Raw Brownies,3,1,1,197,15M,NA,15M
238009,Juliana's Surprise Sandwich Cookies,0,0,0,621,30M,10M,1H
238015,Brownies for Ice Cream Sandwiches,5,0,0,193,20M,15M,1H35M
238044,Fudgy S'mores Brownie Bars,4.33333349227905,20,2,231,25M,30M,2H30M
238096,Caramel Cookie Pops,2,1,1,95,15M,15M,45M
238106,Daddy Cookies (Gluten- and Grain-Free Peanut Butter and Chocolate Chip Cookies),4.46153831481934,30,11,175,10M,15M,25M
238109,Easy German Chocolate Cake Cookies,5,16,6,139,15M,10M,55M
238112,Aunt Burvin's Southern Tea Cakes,0,1,0,293,15M,10M,8H25M
238142,Blueberry Oatmeal Chocolate Chip Cookies,0,2,0,165,15M,10M,55M
238275,Ginger Lemon Cheesecake Bars,4,3,2,265,15M,35M,2H10M
238286,Peanut-Free Chocolate Macaroons,4.375,26,6,128,10M,5M,30M
238323,Almond-Blueberry Oatmeal De-lites,4,2,1,100,15M,15M,45M
238356,Chocolate Peanut Raisin Bites,5,0,0,178,20M,NA,20M
238360,Cinna-Coco Quinoa Bites,3,4,3,41,15M,30M,45M
238383,Raspberry Yum Yum,0,0,0,583,20M,10M,3H10M
238408,Chocolate Peanut Butter Blossom Cookies,4.57142877578735,58,25,101,30M,12M,42M
238409,Chocolate-Dipped Pistachio Biscotti,4.83333349227905,13,5,99,45M,42M,1H27M
238410,Fall Pumpkin Sandwich Cookies,4.7142858505249,15,7,181,30M,10M,40M
238438,Great Chocolate Chocolate Chip Cookies,4,4,1,123,15M,10M,40M
238465,Amaranth Ginger Cookies,0,0,0,120,10M,20M,1H
238475,Blonde Apple Brownies,4.44444465637207,29,8,315,15M,45M,1H
238498,Chocolate Mint Crinkle Cookies,4.29411745071411,57,32,57,30M,NA,2H30M
238639,Chai Snickerdoodle Cookies,3.66666674613953,2,3,191,10M,10M,30M
238654,Brookies (Brownie Cookies),4.43382358551025,675,110,246,20M,20M,1H
238659,Citrus Egg Yolk Cookies,4.33333349227905,6,3,71,15M,10M,25M
238690,Brookies (Fudgy Brownie Cookies),4.90909099578857,30,9,131,15M,10M,35M
238696,Sweet Potato Brownies,4.58333349227905,12,11,731,20M,30M,50M
238697,Peanut Butter Blondie Brownies,4.375,41,13,209,5M,35M,1H
238698,Banana and Walnut Brownies,5,6,3,476,15M,23M,38M
238701,Banana-Apple Chocolate Chunk Cookies,3,2,1,171,15M,15M,1H
238703,Chocolate Duet Cookies,4.40000009536743,10,5,183,15M,10M,25M
238735,Caramel Pecan Cinnamon Roll Cookies,4,7,2,165,15M,15M,1H
238747,Chocolate Chip Cookie Brownies,4.81818199157715,67,10,285,20M,55M,1H15M
238749,Double Chocolate Sandwich Cookies,4.30000019073486,20,9,182,20M,10M,1H30M
238761,Snickerdoodle Sandwich Cookies,4.23076915740967,26,12,499,25M,10M,1H35M
238772,Chocolate-Dipped Gingersnaps,0,0,0,117,NA,NA,45M
238784,Quick Mini Chocolate Cheesecakes,0,0,0,78,NA,NA,10M
238833,Apple Walnut Brownies,4,1,1,377,15M,40M,55M
238836,Peanut Butter Nutella Pie Cookies,4.40000009536743,11,4,52,15M,15M,50M
238885,Clean-Eating Snickerdoodle,4,2,1,241,15M,10M,25M
238925,Snow-Capped Sour Cream Drops,4.66666650772095,7,6,209,NA,NA,2H10M
238980,Butterscotch Rice Krispies Bars,3.75,17,4,227,15M,5M,30M
238981,Pecan Turtles Pie Bars,4.5,9,4,123,15M,45M,2H30M
238982,Flourless Brownies,4.36363649368286,37,11,169,10M,35M,55M
238985,Quick Almond Butter Cookies,0,1,0,205,10M,15M,25M
238988,Vegan Date and Cashew Dessert,4.66666650772095,5,3,86,15M,NA,15M
239030,Cherry-Date Skillet Cookies,5,5,2,484,10M,10M,30M
239033,Brown Sugar Shortbread,0,2,0,78,NA,NA,NA
239076,Nutella Brownies,4.47368431091309,55,12,204,15M,25M,2H40M
239113,Billy Boy's Butter Tart Slice,3.33333325386047,5,3,211,15M,40M,1H25M
239118,Sonrisa's Butter Tart Squares,4.75,10,3,220,20M,35M,1H35M
239120,Butter Tart Shortbread Bars,3,1,1,249,15M,45M,1H40M
239149,Carrot and Raisin Bars,4,1,1,132,15M,30M,1H
239184,Coconut-Cranberry Bars with Pecans,5,11,2,162,15M,25M,1H40M
239202,Giant Oatmeal Chocolate Cookies,4,12,1,325,15M,15M,35M
239203,Almond-y Peanut Butter Oatmeal Cookies,5,18,2,128,15M,15M,30M
239211,Cappuccino Cake Brownies,4.5,9,4,124,10M,30M,55M
239254,Peanut Butter Oatmeal Cookies from Mazola,4.4375,16,16,132,15M,10M,25M
239293,Gooey Caramel Apple Cookies,3.79999995231628,6,4,174,20M,8M,58M
239314,Nutella Peanut Butter Pretzel Cookies,2,3,3,239,15M,15M,35M
239352,Chewy Molasses Bars,4,10,2,179,15M,25M,1H
239353,Chocolate Chip Granola Cookies,4.33333349227905,5,3,119,NA,NA,NA
239356,Peanut Butter Chocolate Oatmeal Cookies,0,0,0,140,25M,12M,1H
239361,Orange Chocolate Chippers,4,1,1,92,15M,12M,1H
239401,Chocolate Air Cookies with Chocolate Chips,4.5,11,3,136,15M,10M,25M
239419,Salted Caramel Chocolate Sandwich Cookie,0,0,0,131,20M,5M,2H
239429,Double Fudge Brownie Cookies,4.1904764175415,21,20,111,10M,10M,20M
239446,Uncle Drew's Skillet Brownies,4.75,20,7,144,10M,45M,55M
239460,Golden Apple Raisin Squares,4.625,9,8,175,NA,NA,NA
239461,Nuts for Apples Cookies,3.40000009536743,5,5,127,NA,NA,NA
239469,Mighty S'more Cookies,3.40000009536743,10,3,336,20M,10M,35M
239486,Butterscotch Cheesecake Bars,4.55555534362793,33,9,337,20M,25M,45M
239519,Pumpkin Energy Bars,5,7,2,266,20M,30M,50M
239524,Holiday Spritz Cookies,4,11,2,110,30M,8M,1H30M
239553,Make It Your Way Cookie Cups,0,0,0,179,10M,20M,30M
239554,Dark Chocolate Ganache Brownie Cakes,4,11,4,359,10M,35M,1H45M
239555,NESTLE TOLL HOUSE Mint Filled DelightFulls Chocolate Chip Cookies,5,6,1,140,10M,10M,20M
239556,NESTLE TOLL HOUSE Caramel Filled DelightFulls Chocolate Chip Cookies,3.33333325386047,9,3,135,15M,10M,25M
239557,Dark Chocolate Brownies with Caramel Filled DelightFulls,4,4,3,207,10M,42M,52M
